"","Sample.number","Moisture.treatment","Residue.type","Lab.rep","Glucose.addition.treatment","Harvest.day","frac.mass.recovery","frac.pct.pom","frac.pct.maom","pom.n.pct","pom.c.pct","pom.n.g.kg","pom.c.g.kg","pom.cn","maom.n.pct","maom.c.pct","maom.n.g.kg","maom.c.g.kg","maom.cn","bulk.soil.N.g.kg","bulk.soil.C.g.kg","bulk.soil.cn","frac.pct.n.as.pon","frac.pct.c.as.poc","frac.pct.n.as.maon","frac.pct.c.as.maoc","frac.c.recovery","frac.n.recovery","d13C.som","d13C.pom","d13C.maom","X13soc","X13poc","X13maoc","doc","mbc","X13doc","X13mbc","X13co2","CUE","GMC","Moisture.pct","co2","co2.native","dna","file.names","richness","shannon.div","simpson.div","invsimpson.div","evenness","Harvest.day2"
"44","138","Ambient","Wheat","R4","G-50","T90",97.27868318,18.36147307,81.63852693,0.064,1.909,0.114315515,3.409817471,29.828125,0.11,0.906,0.873585724,7.195169687,8.236363636,1.52,13.17,8.66,7.52,25.89079325,57.47,54.63302724,80.52382048,64.99350254,-18.74722888,-20.60261409,-19.02894859,13.78092812,2.725523206,8.643468733,81.42,534.4202107,2.217152306,0.79285048,26.60132672,0.028942299,0.264204545,20.8988764,1490.284757,53.47837075,64.833,"Wooliver_ITS_2C8_Beever240927_S319",748,4.47311471367121,0.966620257348594,29.9582896861513,0.675962266248502,"6 mo"
"45","139","Ambient","Wheat","R4","G-00","T1",97.54378342,20.07873881,79.92126119,0.139,2.062,0.272239305,4.038542781,14.83453237,0.112,1.001,0.873132086,7.803618015,8.9375,1.55,14.7,9.48,17.56,27.47308014,56.33,53.08583683,80.55891698,73.89492841,-23.69743488,-25.77605261,-23.84674491,NA,NA,NA,79.57,878.8556905,NA,NA,NA,NA,0.270363951,21.28240109,24.95898784,NA,131.389,"Wooliver_ITS_1C5_Beever240927_S199",727,4.76844677367713,0.977024095989418,43.5238587147398,0.723706174281389,"24 hr"
"47","140","Ambient","Wheat","R4","G-00","T90",97.09142287,18.55840247,81.44159753,0.048,0.92,0.086489362,1.657712766,19.16666667,0.105,0.901,0.830264461,7.124459807,8.580952381,1.57,13.32,8.48,5.51,12.44529104,52.88,53.48693549,65.93222653,58.39196326,-22.62547404,-23.56588597,-23.48233094,NA,NA,NA,65.23,534.0608405,NA,NA,NA,NA,0.257201646,20.45826514,1410.258001,NA,72.196,"Wooliver_ITS_1C10_Beever240927_S239",707,4.50174060895811,0.967664318437432,30.9255890606496,0.686133145567753,"6 mo"
"48","141","Drought","Clover","R4","G-50","T1",97.34324866,18.60937817,81.39062183,0.129,2.414,0.233683155,4.372954545,18.71317829,0.162,1.228,1.283498061,9.729232219,7.580246914,1.94,15.69,8.09,12.05,27.87096587,66.16,62.00912823,89.8800941,78.20521735,-17.2980277,-21.88846901,-17.43671009,29.82812164,4.337213239,16.82105807,71.22,418.3337213,8.552426648,5.424002155,11.25172909,0.325263227,0.271914132,21.37834037,32.44825805,3.567425141,151.671,"Wooliver_ITS_2D3_Beever240927_S280",542,4.10761102711856,0.956140490515503,22.8000725898101,0.652492051357194,"24 hr"
"49","142","Drought","Clover","R4","G-50","T90",97.23333333,18.30581359,81.69418641,0.081,1.551,0.144174757,2.760679612,19.14814815,0.114,0.892,0.905547379,7.085511068,7.824561404,1.91,13.87,7.26,7.55,19.90396259,47.41,51.0851555,70.98911809,54.95927413,-18.45248444,-21.14032342,-19.70409885,14.59437484,2.120159285,8.48881298,71.22,529.0351201,3.206468356,0.951868206,25.97452195,0.035350754,0.265984655,21.01010101,1476.636816,90.79376373,83.332,"Wooliver_ITS_2D8_Beever240927_S320",501,3.837925889964,0.943091382262081,17.5720310868433,0.617366747636503,"6 mo"
"50","143","Drought","Clover","R4","G-00","T1",96.99899396,20.60494173,79.39505827,0.146,2.037,0.291804158,4.071267606,13.95205479,0.129,1.051,0.99346006,8.094004058,8.147286822,1.98,15.46,7.81,14.74,26.33420185,50.17,52.35448938,78.68869122,64.91233428,-24.34734803,-25.56741124,-23.84674491,NA,NA,NA,102.56,807.9323121,NA,NA,NA,NA,0.268292683,21.15384615,17.62910382,NA,160.762,"Wooliver_ITS_1D5_Beever240927_S200",476,4.25526469147847,0.964432214986934,28.1153296341801,0.690182691925416,"24 hr"
"51","144","Drought","Clover","R4","G-00","T90",97.15181413,19.06627661,80.93372339,0.102,2.039,0.188936983,3.776887333,19.99019608,0.128,0.978,1.006445831,7.689875175,7.640625,1.89,13.89,7.35,10,27.19141348,53.25,55.36267225,82.55408573,63.24776791,-22.35207999,-23.98776387,-24.1462826,NA,NA,NA,63.74,597.2313739,NA,NA,NA,NA,0.243523316,19.58333333,1359.790075,NA,91.93,"Wooliver_ITS_1D10_Beever240927_S240",406,3.8609364204056,0.947850381153258,19.1755955674155,0.642808758961088,"6 mo"
"52","145","Drought","No residue","R4","G-50","T1",96.94013378,18.21625594,81.78374406,0.059,1.784,0.104187291,3.150341137,30.23728814,0.108,0.981,0.856237726,7.777492676,9.083333333,1.23,12.32,10.02,8.47,25.57095079,69.61,63.12899899,88.69994978,78.08333469,-11.74092114,-15.4693581,-14.23834882,35.64101085,5.820122616,17.40147341,15.46,728.340501,1.350101316,9.6053107,11.18021879,0.462115276,0.263485477,20.85385878,19.37016494,-0.298955164,75.547,"Wooliver_ITS_2E3_Beever240927_S281",1234,6.28572187424362,0.996636220449307,297.284642150206,0.883072150116828,"24 hr"
"53","146","Drought","No residue","R4","G-50","T90",96.75081646,17.75521433,82.24478567,0.054,1.072,0.0927629,1.841515349,19.85185185,0.087,0.809,0.692280764,6.437415382,9.298850575,1.14,11,9.65,8.14,16.74104863,60.73,58.52195802,75.26300665,68.86347932,-14.03134166,-19.92547967,-15.90611894,20.26241647,1.59892915,10.38122406,68.86,430.5331914,-0.501448052,1.324206624,22.44289817,0.055715942,0.240932642,19.41544885,874.2750393,28.15379967,57.054,"Wooliver_ITS_2E8_Beever240927_S321",1055,6.13959698884253,0.996224996319154,264.900403958282,0.88196177096212,"6 mo"
"54","147","Drought","No residue","R4","G-00","T1",97.13697254,19.16904269,80.83095731,0.108,1.757,0.201098459,3.271574012,16.26851852,0.098,0.884,0.769464099,6.940880241,9.020408163,1.29,13.04,10.11,15.59,25.08875776,59.65,53.22760921,78.31636697,75.23740764,-22.4625998,-22.31605116,-22.53070357,NA,NA,NA,25.64,485.78883,NA,NA,NA,NA,0.26863354,21.1750306,8.488901315,NA,78.951,"Wooliver_ITS_1E5_Beever240927_S201",913,5.96078908580711,0.995152385885942,206.287046879398,0.874434507984319,"24 hr"
"55","148","Drought","No residue","R4","G-00","T90",97.92095238,17.89587325,82.10412675,0.069,1.147,0.120914286,2.009980952,16.62318841,0.101,0.922,0.812011143,7.412616571,9.128712871,1.12,10.54,9.41,10.8,19.07002801,72.5,70.32843047,89.39845848,83.29691327,-20.85525718,-23.14400699,-21.88186944,NA,NA,NA,19.48,522.1361609,NA,NA,NA,NA,0.262331839,20.78152753,823.5178781,NA,59.353,"Wooliver_ITS_1E10_Beever240927_S241",785,5.53825838354578,0.989704173105583,97.126730106765,0.830861261654384,"6 mo"
"56","149","Drought","Five-species mix","R4","G-50","T1",97.07782231,18.51017199,81.48982801,0.112,1.786,0.201255845,3.209311957,15.94642857,0.166,1.291,1.313201937,10.21291386,7.777108434,1.93,16.13,8.36,10.43,19.89654034,68.04,63.31626696,83.21280731,78.46931514,-16.98228341,-21.39273895,-17.43496309,32.03809207,3.550127078,16.93827517,59.18,999.7650442,7.107191436,7.713309833,11.43219894,0.40287829,0.276836158,21.68141593,35.04517346,4.944961203,147.825,"Wooliver_ITS_2F3_Beever240927_S282",450,3.76612153027842,0.937126335316696,15.9049103473929,0.616462416894601,"24 hr"
"58","150","Drought","Five-species mix","R4","G-50","T90",97.12203947,18.695957,81.304043,0.074,1.422,0.134368421,2.582052632,19.21621622,0.138,1.024,1.089705197,8.085928421,7.420289855,1.89,14.47,7.66,7.11,17.84417852,57.66,55.88063871,73.72481723,64.76579992,-18.15774227,-21.20489236,-18.35379832,10.53652243,2.035865181,11.02994799,53.25,242.7782771,1.335162816,0.471843614,26.0705957,0.01777695,0.263038549,20.82585278,1419.472411,-49.34749668,83.88,"Wooliver_ITS_2F8_Beever240927_S322",380,3.44150373606761,0.918545372608186,12.2767733647567,0.579361030120385,"6 mo"
"59","151","Drought","Five-species mix","R4","G-00","T1",97.94896598,18.59350045,81.40649955,0.137,2.134,0.249506338,3.886470981,15.57664234,0.115,1.002,0.916973482,7.98962982,8.713043478,2.08,17.29,8.31,12,22.47814332,44.09,46.20954205,68.68768537,56.08076057,-24.34734803,-25.49582609,-23.58353604,NA,NA,NA,67.78,689.4148753,NA,NA,NA,NA,0.27027027,21.27659574,18.66801331,NA,142.186,"Wooliver_ITS_1F5_Beever240927_S202",463,4.03574376133242,0.954011024000593,21.7443415137771,0.657530666608185,"24 hr"
"60","152","Drought","Five-species mix","R4","G-00","T90",97.41747888,19.47633992,80.52366008,0.149,2.423,0.282703054,4.597244964,16.26174497,0.132,1.001,1.035462378,7.852256368,7.583333333,1.82,13.63,7.49,15.53,33.72886988,56.89,57.61009808,91.33896795,72.42667209,-20.85525718,-24.12838875,-23.41062573,NA,NA,NA,69.42,440.6750668,NA,NA,NA,NA,0.262162162,20.77087794,1442.55301,NA,83.507,"Wooliver_ITS_1F10_Beever240927_S242",352,3.48662344349402,0.927275855239792,13.7505914067094,0.594618477711191,"6 mo"
"61","153","Drought","Wheat-clover mix","R4","G-50","T1",97.2727577,18.99184933,81.00815067,0.116,1.839,0.214297189,3.397349398,15.85344828,0.134,1.121,1.055904752,8.833352443,8.365671642,1.7,15.01,8.83,12.61,22.63390671,62.11,58.8497831,81.48368981,74.71776124,-15.90875081,-21.74413528,-16.90129079,33.89663157,3.877957199,16.39132642,58,1000.424504,6.591820911,6.898383952,11.04974746,0.384351094,0.276845638,21.68199737,39.29127938,0.933642063,154.078,"Wooliver_ITS_2G3_Beever240927_S283",614,3.95015498797713,0.943123441576739,17.5819358224569,0.615289425020959,"24 hr"
"62","154","Drought","Wheat-clover mix","R4","G-50","T90",97.41301587,18.64096907,81.35903093,0.108,1.945,0.196114286,3.531873016,18.00925926,0.127,0.989,1.006529429,7.838248857,7.787401575,1.72,13.81,8.03,11.4,25.5747503,58.52,56.75777594,82.33252623,69.92114618,-18.37880032,-20.25930504,-20.97013544,10.99339944,3.81929335,6.281563405,72.57,674.9055548,1.604204176,0.933802656,25.81988137,0.034903704,0.261971831,20.75892857,1470.898186,-105.191582,86.17,"Wooliver_ITS_2G8_Beever240927_S323",452,3.72127692441027,0.936265469083893,15.6900817441691,0.608680139881328,"6 mo"
"63","155","Drought","Wheat-clover mix","R4","G-00","T1",97.87942552,19.86002436,80.13997564,0.129,2.149,0.250761523,4.17741483,16.65891473,0.14,1.131,1.098167669,8.871625952,8.078571429,1.74,15.42,8.86,14.41,27.09088735,63.11,57.53324223,84.62412958,77.52466619,-24.28235682,-25.97859587,-23.78094295,NA,NA,NA,59.51,657.3475625,NA,NA,NA,NA,0.274004684,21.50735294,27.30788985,NA,151.144,"Wooliver_ITS_1G5_Beever240927_S203",598,4.16847165172428,0.957898788474667,23.7522855939261,0.651976614103517,"24 hr"
"64","156","Drought","Wheat-clover mix","R4","G-00","T90",97.93537201,19.57180244,80.42819756,0.114,1.907,0.21851198,3.655283733,16.72807018,0.143,1.122,1.126377459,8.837730832,7.846153846,1.68,13.36,7.95,13.01,27.35990818,67.05,66.15067988,93.51058806,80.05294279,-21.32816758,-24.2690158,-23.94142816,NA,NA,NA,80.28,475.4230537,NA,NA,NA,NA,0.259615385,20.61068702,1550.317569,NA,94.206,"Wooliver_ITS_1G10_Beever240927_S243",412,3.67097024997674,0.93130738124366,14.5576048504877,0.609692080063653,"6 mo"
"65","157","Drought","Wheat","R4","G-50","T1",96.74164439,18.58691108,81.41308892,0.125,2.29,0.224766043,4.117713904,18.32,0.122,1.131,0.960876404,8.907796825,9.270491803,1.65,15.97,9.68,13.62,25.78405701,58.23,55.7783145,81.5623715,71.85711797,-15.71930424,-19.4855943,-16.70037609,35.76336044,6.056022693,16.22313735,58.31,814.4374594,6.517993549,7.823671578,10.60169431,0.424614177,0.261363636,20.72072072,54.56107858,5.874406586,143.987,"Wooliver_ITS_2H3_Beever240927_S284",496,4.69907056845926,0.977983418621585,45.4203122097956,0.757111590019467,"24 hr"
"66","158","Drought","Wheat","R4","G-50","T90",97.52111324,18.36962975,81.63037025,0.065,1.4,0.116442738,2.507997441,21.53846154,0.1,0.877,0.796068458,6.981520377,8.77,1.58,13.59,8.6,7.37,18.45472731,50.38,51.37248254,69.82720985,57.75387319,-18.23142866,-21.47127826,-18.60697967,12.84812121,1.512100266,8.9151827,84.26,620.3328427,1.499446047,0.55057785,25.49738278,0.021137081,0.270655271,21.30044843,1888.07131,147.6948844,73.254,"Wooliver_ITS_2H8_Beever240927_S324",575,4.40368399745922,0.964156450297977,27.8990225106962,0.693016612061617,"6 mo"
"67","159","Drought","Wheat","R4","G-00","T1",97.81408545,19.99651938,80.00348062,0.126,1.947,0.246448598,3.808217623,15.45238095,0.113,0.987,0.884277804,7.723736215,8.734513274,1.57,15.52,9.89,15.7,24.53748469,56.32,49.76634159,74.30382628,72.02078993,-24.02239196,-24.93996954,-23.45193312,NA,NA,NA,67.4,652.5259571,NA,NA,NA,NA,0.265917603,21.00591716,38.08497768,NA,138.316,"Wooliver_ITS_1H5_Beever240927_S204",884,4.96472626253918,0.978872305393707,47.3312407545946,0.731779450691816,"24 hr"
"69","160","Drought","Wheat","R4","G-00","T90",97.64990138,19.18862418,80.81137582,0.072,1.373,0.134911243,2.572682446,19.06944444,0.136,1.161,1.073206312,9.161709763,8.536764706,1.52,13.04,8.58,8.88,19.72915986,70.61,70.25851045,89.98767031,79.48141804,-21.73457541,-23.70651085,-23.34074375,NA,NA,NA,57.2,503.7756128,NA,NA,NA,NA,0.263546798,20.85769981,1714.629486,NA,74.129,"Wooliver_ITS_1H10_Beever240927_S244",676,4.69756151112834,0.975446643821674,40.7276297682982,0.720905819749127,"6 mo"
"161","baseline1",NA,NA,NA,NA,NA,98.69583884,17.39997524,82.60002476,0.083,1.554,0.142536328,2.668692206,18.72289157,0.096,0.939,0.782618758,7.654989729,9.78125,1.18,11.91,10.09,12.08,22.40715538,66.32,64.27363333,86.68078871,78.40297338,-20.77282821,-22.65534285,-22.20169375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.11,"Wooliver_ITS_2A9_Beever240927_S325",1728,6.50536046249886,0.996623695148695,296.181785721574,0.872649879094903,NA
"162","baseline2",NA,NA,NA,NA,NA,97.88507662,19.87401778,80.12598222,0.08,1.426,0.15562958,2.774097268,17.825,0.097,0.927,0.760784377,7.270588841,9.556701031,1.16,11.94,10.29,13.42,23.23364546,65.58,60.89270386,84.12634932,79.00120322,-21.48773157,-23.13801891,-21.80688195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.471,"Wooliver_ITS_2B9_Beever240927_S326",1171,6.04612205555609,0.994068979040933,168.605035608794,0.855710855437677,NA
"163","baseline3",NA,NA,NA,NA,NA,96.617,19.38927242,80.61072758,0.069,1.243,0.12926,2.328553333,18.01449275,0.091,0.881,0.708741367,6.861551033,9.681318681,1.1,11.47,10.43,11.75,20.30124964,64.43,59.82171781,80.12296745,76.18194242,-21.55272279,-22.16872954,-22.39909964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.213,"Wooliver_ITS_2C9_Beever240927_S327",1277,6.3621677654843,0.996721741252569,305.039985261566,0.889531405145399,NA
"164","baseline4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wooliver_ITS_2D9_Beever240927_S328",1567,6.0324929555085,0.992891635485281,140.679336003284,0.819975532795458,NA
